"repo_name","author_name","author_date","commit_message"
"shadowsocks/shadowsocks-rust","zonyitoo","11/25/2024","feat: re-enable release builds for some mips-* targets

- mips-* targets are moved to Tier-3 rust-lang/compiler-team#648
- cargo nightly provides -Zbuild-std to build libstd while compiling
- cross supports build-std"
"shadowsocks/shadowsocks-rust","ty","11/25/2024","feat: async fn in trait, supported since Rust v1.75

- https://blog.rust-lang.org/2023/12/21/async-fn-rpit-in-traits.html

BREAKING CHANGE: MSRV v1.75"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/23/2024","fix(deps): update rust crate url to v2.5.4 (#1779)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/21/2024","fix(deps): update rust crate webpki-roots to v0.26.7 (#1777)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/21/2024","fix(deps): update rust crate rustls-native-certs to v0.8.1 (#1776)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/19/2024","fix(deps): update rust crate hyper to v1.5.1 (#1773)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Aaron Chen","11/19/2024","fix unknown variable error (#1772)"
"shadowsocks/shadowsocks-rust","zonyitoo","11/18/2024","feat(shadowsocks): ConnectOpts::bind_local_addr supports binding to a specific port"
"shadowsocks/shadowsocks-rust","zonyitoo","11/17/2024","chore: ignore RUSTSEC-2024-0388, RUSTSEC-2024-0384 temporary"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/17/2024","fix(deps): update rust crate serde_json to v1.0.133 (#1771)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","chore: make clippy happy"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/16/2024","fix(deps): update rust crate thiserror to v2 (#1756)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","fix(shadowsocks): thiserror v2 ProtocolError fix embiguous"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","fix(shadowsocks): thiserror v2 ProtocolError fix embiguous"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/16/2024","fix(deps): update rust crate libc to v0.2.164 (#1769)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","feat(shadowsocks): upgrade hickory-dns to v0.25-alpha"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","fix(shadowsocks): Report error on iPSK error

- fix #1770"
"shadowsocks/shadowsocks-rust","zonyitoo","11/16/2024","feat(shadowsocks): ServerConfig::new returns Result

- fix #1770
- allow users to check errors instead of just panic on wrong passwords"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/15/2024","fix(deps): update rust crate flate2 to v1.0.35 (#1768)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/14/2024","fix(deps): update rust crate clap to v4.5.21 (#1767)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Alexander Azarov","11/12/2024","fix(sslocal): disallow HTTP/SOCKS4 proxying when authentication required (#1765)"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/12/2024","fix(deps): update rust crate serde to v1.0.215 (#1766)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/11/2024","fix(deps): update rust crate thiserror to v1.0.69 (#1763)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Aleksandr Krotov","11/11/2024","fix: flush local-tun tcp writer half before close (#1759)"
"shadowsocks/shadowsocks-rust","l","11/11/2024","fix: do not crash in ServerConfig::from_url() on unknown method (#1762)"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/09/2024","fix(deps): update rust crate sysexits to v0.8.5 (#1761)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/07/2024","fix(deps): update rust crate libc to v0.2.162 (#1757)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/07/2024","fix(deps): update rust crate tokio to v1.41.1 (#1758)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/06/2024","fix(deps): update rust crate bloomfilter to v2 (#1754)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Kursat Aktas","11/06/2024","Introducing shadowsocks Guru on Gurubase.io (#1755)

Signed-off-by: Kursat Aktas <kursat.ce@gmail.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/05/2024","fix(deps): update rust crate bloomfilter to v1.0.16"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/04/2024","fix(deps): update rust crate url to v2.5.3"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/04/2024","fix(deps): update rust crate thiserror to v1.0.68"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/04/2024","fix(deps): update rust crate idna to v1.0.3"
"shadowsocks/shadowsocks-rust","ty","11/04/2024","chore: deny crates in git"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/03/2024","fix(deps): update rust crate thiserror to v1.0.67"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/02/2024","chore(deps): update actions/checkout action to v4 (#1747)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/02/2024","chore(deps): update embarkstudios/cargo-deny-action action to v2 (#1748)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","feat: add cargo-deny checks"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: shadowsocks-crypto is not optional"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","feat: shadowsocks-crypto enables ring for all platforms"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: method none skip key derivation process"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: tests add aead-cipher feature gate"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","feat: make aead-cipher an optional feature"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","feat: random_iv_or_salt made independent in crypto::utils"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","feat: make aead-cipher an optional feature"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: remove default-features for shadowsocks-crypto by default"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: republished crypto conditionally"
"shadowsocks/shadowsocks-rust","zonyitoo","11/02/2024","fix: make shadowsocks-crypto optional in default build"
"shadowsocks/shadowsocks-rust","renovate[bot]","11/01/2024","fix(deps): update rust crate thiserror to v1.0.66"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/31/2024","fix(deps): update rust crate sysexits to v0.8.4"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/30/2024","fix(deps): update rust crate sysexits to v0.8.3"
"shadowsocks/shadowsocks-rust","zonyitoo","10/30/2024","feat(shadowsocks): impls serde ser/de for Mode/ServerAddr/ManagerAddr"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/29/2024","fix(deps): update rust crate tun2 to v4 (#1738)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/28/2024","fix(deps): update rust crate serde to v1.0.214"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/28/2024","fix(deps): update rust crate reqwest to v0.12.9"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/28/2024","fix(deps): update rust crate bloomfilter to v1.0.15"
"shadowsocks/shadowsocks-rust","zonyitoo","10/26/2024","chore: update dependencies"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/26/2024","fix(deps): update rust crate notify to v7 (#1735)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","10/25/2024","feat(local-http): Adding Host header with non-standard port"
"shadowsocks/shadowsocks-rust","zonyitoo","10/24/2024","chore: fix build warning for Windows"
"shadowsocks/shadowsocks-rust","zonyitoo","10/24/2024","chore: update debian changelog"
"shadowsocks/shadowsocks-rust","zonyitoo","10/24/2024","fix(local-http): HttpClient removes Host from URI only for HTTP/1.x"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/24/2024","fix(deps): update rust crate regex to v1.11.1 (#1733)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Aaron Chen","10/24/2024","chore: fix clippy warning (#1734)"
"shadowsocks/shadowsocks-rust","zonyitoo","10/24/2024","chore: update debian changelog"
"shadowsocks/shadowsocks-rust","zonyitoo","10/24/2024","chore: update dependencies"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/24/2024","fix(deps): update rust crate pin-project to v1.1.7 (#1732)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","10/23/2024","chore: ready for release v1.21.1"
"shadowsocks/shadowsocks-rust","zonyitoo","10/23/2024","fix(local-http): HttpClient send HTTP requests URI contains only Path&Query

- fix #1730
- hyper will serialize the hyper::Request<T> object with all the
  contents in the uri, which may be rejected by some of the servers."
"shadowsocks/shadowsocks-rust","renovate[bot]","10/22/2024","fix(deps): update rust crate thiserror to v1.0.65"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/22/2024","fix(deps): update rust crate serde to v1.0.213"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/22/2024","fix(deps): update rust crate tokio to v1.41.0"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/22/2024","fix(deps): update rust crate tun2 to v3.1.8"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/22/2024","fix(deps): update rust crate serde to v1.0.211"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/21/2024","fix(deps): update rust crate bytes to v1.8.0"
"shadowsocks/shadowsocks-rust","mesher2024","10/21/2024","debian: fixup debian packaging build scripts (#1722)

* debian: fix up postinst bad substitution

Fix up postinst bad substitution caused by Bash string manipulation in the Dash script.

* debian: update compat file

Fix up the warning caused by compatibility levels before 10 are deprecated.

* debian: replace user nobody in systemd file with dynamicuser

* debian: remove dependency on apg and pwgen in control file

* debian: update shadowsocks-rust-server@.service

Add `DynamicUser=yes` in shadowsocks-rust-server@.service

* debian: update shadowsocks-rust-local@.service

Add `DynamicUser=yes` in shadowsocks-rust-local@.service

---------

Co-authored-by: mesher2024 <mesher2024@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/19/2024","fix(deps): update rust crate serde_json to v1.0.132"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/18/2024","fix(deps): update rust crate serde_json to v1.0.131"
"shadowsocks/shadowsocks-rust","Aaron Chen","10/18/2024","chore: suppress a clippy warning (#1719)"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/17/2024","fix(deps): update rust crate libc to v0.2.161"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/17/2024","fix(deps): update rust crate serde_json to v1.0.129"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/17/2024","fix(deps): update rust crate libc to v0.2.160 (#1716)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/15/2024","fix(deps): update rust crate hyper to v1.5.0"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/08/2024","fix(deps): update rust crate clap to v4.5.20 (#1710)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","zonyitoo","10/05/2024","chore: renovate no comment merger"
"shadowsocks/shadowsocks-rust","Aaron Chen","10/05/2024","chore: clippy fix (#1706)

* chore: clippy fix

* clippy fix for bsd"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/05/2024","fix(deps): update rust crate pin-project to v1.1.6 (#1704)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/05/2024","fix(deps): update rust crate futures to v0.3.31 (#1703)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/05/2024","fix(deps): update rust crate once_cell to v1.20.2 (#1707)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Marek Küthe","10/04/2024","Remove dependency on pwgen (#1702)

Fixes https://github.com/shadowsocks/shadowsocks-rust/issues/1700

Signed-off-by: Marek Küthe <m.k@mk16.de>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/04/2024","fix(deps): update rust crate brotli to v7 (#1698)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/04/2024","fix(deps): update rust crate clap to v4.5.19 (#1696)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","ty","10/04/2024","fix: ssurl for getting outline url no compression"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/04/2024","fix(deps): update rust crate ipnet to v2.10.1 (#1701)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/04/2024","fix(deps): update rust crate tun2 to v3.1.7 (#1699)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","fix(deps): update rust crate once_cell to v1.20.1 (#1687)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update docker/build-push-action action to v6 (#1690)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update docker/login-action action to v3 (#1691)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update docker/metadata-action action to v5 (#1692)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update softprops/action-gh-release action to v2 (#1694)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update docker/setup-buildx-action action to v3 (#1693)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update dependency windows to v5 (#1689)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","fix(deps): update rust crate regex to v1.11.0 (#1688)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update circleci/golang docker tag to v1.17 (#1686)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","fix(deps): update rust crate reqwest to v0.12.8 (#1684)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","chore(deps): update alpine docker tag to v3.20 (#1685)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>"
"shadowsocks/shadowsocks-rust","Aaron Chen","10/01/2024","chore: clippy fix (#1695)"
"shadowsocks/shadowsocks-rust","ty","10/01/2024","chore: renovate automerge with squash"
"shadowsocks/shadowsocks-rust","ty","10/01/2024","chore: renovate enable automerge"
"shadowsocks/shadowsocks-rust","renovate[bot]","10/01/2024","fix(deps): update rust crate httparse to v1.9.5"
